recorded_amine,score_amine,counterfactual_amide,score_amide
O=C(NCCc1cn(CC2CC2)c2ccccc12)c1ccc(NCc2ccc3nc(C4CNC4)oc3c2)c(O)c1,7.815086,O=C(NCCc1cn(CC2CC2)c2ccccc12)c1ccc(NC(=O)c2ccc3nc(C4CNC4)oc3c2)c(O)c1,7.788546
c1ccc2c(c1)CN[C@H](CNc1ccc(-c3cc(Nc4ccc(NCC5CCN5)cc4)[nH]n3)cc1)C2,7.988227,O=C(Nc1ccc(-c2cc(Nc3ccc(NCC4CCN4)cc3)[nH]n2)cc1)[C@@H]1Cc2ccccc2CN1,7.883598
O=C(Nc1ccnc2ccccc12)c1ccc2nc([C@@H]3CCCN3C(=O)C3CN(C[C@@H]4Cc5ccccc5CN4)C3)oc2c1,7.677715,O=C(Nc1ccnc2ccccc12)c1ccc2nc([C@@H]3CCCN3C(=O)C3CN(C(=O)[C@@H]4Cc5ccccc5CN4)C3)oc2c1,7.545659
COc1ccccc1CNC(=O)Nc1ccc(C#N)cc1NCc1ccc(N)c(O)c1,4.977257,COc1ccccc1CNC(=O)Nc1ccc(C#N)cc1NC(=O)c1ccc(N)c(O)c1,5.277485
N#Cc1ccc(CNc2ccc(-c3cccc(NC[C@H](N)c4ccccc4)c3)cc2)cn1,6.109639,N#Cc1ccc(C(=O)N[C@@H](CNc2cccc(-c3ccc(N)cc3)c2)c2ccccc2)cn1,5.796218
Cc1cc(-c2ccc(Nc3ccc(-c4nnn(CC5CC5)n4)cn3)cc2)cnc1NC[C@@H]1Cc2ccccc2CN1,7.864799,Cc1cc(-c2ccc(Nc3ccc(-c4nnn(CC5CC5)n4)cn3)cc2)cnc1NC(=O)[C@@H]1Cc2ccccc2CN1,7.619594
NCc1nc2ccc(CNC34CC(C3)C4)cc2o1,5.23789,NCc1nc2ccc(C(=O)NC34CC(C3)C4)cc2o1,5.46331
N[C@H](CNc1ncccc1NCc1cccc(C(=O)NC2CC2)c1)c1ccccc1,6.025373,N[C@H](C(=O)Nc1ncccc1NCc1cccc(C(=O)NC2CC2)c1)c1ccccc1,6.865793
OB(O)c1ccc(NCc2cccc(O)c2NC[C@@H]2Cc3ccccc3CN2)cc1,4.975439,O=C(Nc1c(O)cccc1CNc1ccc(B(O)O)cc1)[C@@H]1Cc2ccccc2CN1,5.048594
Nc1cc(CN2CCC(C(=O)O)CC2)ccc1O,3.656988,Nc1cc(C(=O)N2CCC(C(=O)O)CC2)ccc1O,3.8548
Nc1ccccc1CNc1ccccc1CNCc1ccccc1,5.053085,Nc1ccccc1C(=O)Nc1ccccc1CNCc1ccccc1,5.286449
Nc1ccc(N(C[C@@H]2Cc3ccccc3CN2)[C@@H](C(=O)O)c2ccccc2)cc1,4.979872,Nc1ccc(N(C(=O)[C@@H]2Cc3ccccc3CN2)[C@@H](C(=O)O)c2ccccc2)cc1,5.09187
O=C(O)c1ccc(NCc2cccc(B(O)O)c2)c(O)c1,3.433581,O=C(O)c1ccc(NC(=O)c2cccc(B(O)O)c2)c(O)c1,3.286923
OB(O)c1ccc(NCc2cccc(F)n2)cc1,3.421554,O=C(Nc1ccc(B(O)O)cc1)c1cccc(F)n1,3.644608
CC1(C)OB(c2ccc(NCc3ccccc3CO[C@H]3CN4CCC3CC4)nc2)OC1(C)C,5.659584,CC1(C)OB(c2ccc(NC(=O)c3ccccc3CO[C@H]3CN4CCC3CC4)nc2)OC1(C)C,5.838913
Nc1cc(-c2cccc(-c3nnn(Cc4ccc(CNC56CC(C5)C6)cc4)n3)c2)ccc1O,6.856524,Nc1cc(-c2cccc(-c3nnn(Cc4ccc(C(=O)NC56CC(C5)C6)cc4)n3)c2)ccc1O,6.684699
Nc1ccc(-c2ccc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)c(NCC3CNC3)c2)cc1,7.565273,Nc1cc(-c2ccc(NC(=O)C3CNC3)cc2)ccc1NCc1ccc(-c2nnn(CC3CC3)n2)nc1,7.742243
O=C(O)c1ccc(CO[C@H]2CCCN(Cc3ccc(CNc4ccc(C(=O)NC5CC5)cc4O)cc3)C2)cc1,6.134872,O=C(O)c1ccc(CN2CCC[C@H](OCc3ccc(C(=O)Nc4ccc(C(=O)NC5CC5)cc4O)cc3)C2)cc1,6.188826
O=C([C@@H]1Cc2ccccc2CN1)N1CCC(CNc2ccccn2)CC1,6.8658,O=C(Nc1ccccn1)C1CCN(C(=O)[C@@H]2Cc3ccccc3CN2)CC1,7.150261
c1ccc2c(c1)c(CNc1ccc(-c3ccc(NCC4CCN4)cc3)cc1)cn2CC1CC1,8.210948,O=C(Nc1ccc(-c2ccc(NCc3cn(CC4CC4)c4ccccc34)cc2)cc1)C1CCN1,8.205428
Oc1cc(CN(C[C@@H]2Cc3ccccc3CN2)C23CC(C2)C3)ccc1NCc1ccc2nc([C@H]3CCCN3)oc2c1,7.306763,O=C([C@@H]1Cc2ccccc2CN1)N(Cc1ccc(NCc2ccc3nc([C@H]4CCCN4)oc3c2)c(O)c1)C12CC(C1)C2,7.208715
N#Cc1cccc(-c2ccc(NCC3CCN3)c(NCc3ccc(N)c(N)c3)c2)c1,5.697968,N#Cc1cccc(-c2ccc(NCC3CCN3)c(NC(=O)c3ccc(N)c(N)c3)c2)c1,5.821904
O=C(O)c1ccc2oc(-c3cccc(-c4ccc(NC[C@@H]5Cc6ccccc6CN5)cc4)c3)nc2c1,7.362372,O=C(O)c1ccc2oc(-c3cccc(-c4ccc(NC(=O)[C@@H]5Cc6ccccc6CN5)cc4)c3)nc2c1,7.40671
O=Cc1ccc(C(=O)N[C@@H](CNc2cccc(B(O)O)c2)Cc2c[nH]c3ccccc23)cc1,4.205014,O=Cc1ccc(C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)Nc2cccc(B(O)O)c2)cc1,4.46908
OCC1CN(C[C@H](NCc2ccc(-c3nnn(CC4CC4)n3)nc2)c2ccccc2)C1,6.280695,O=C(N[C@@H](CN1CC(CO)C1)c1ccccc1)c1ccc(-c2nnn(CC3CC3)n2)nc1,6.338007
C[C@H](NC(=O)CNCc1ccc2[nH]c(C3CNC3)nc2c1)c1ccccc1,5.277099,C[C@H](NC(=O)CNC(=O)c1ccc2[nH]c(C3CNC3)nc2c1)c1ccccc1,6.221995
O=C(Nc1cccc2ccn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)c12)C1(NCC2CCN2)CCC1,7.989429,O=C(NC1(C(=O)Nc2cccc3ccn(Cc4ccc(-c5nnn(CC6CC6)n5)cc4)c23)CCC1)C1CCN1,7.985429
C[C@@H](NCc1cccc(-c2ccc(NC(=O)C3CNC3)cc2)c1)c1ccccc1,7.621953,C[C@@H](NC(=O)c1cccc(-c2ccc(NC(=O)C3CNC3)cc2)c1)c1ccccc1,7.701247
O=C(Nc1cccc2ccn(CC3CC3)c12)[C@@H]1CCCN1C(=O)C1CCN(C[C@@H]2Cc3ccccc3CN2)CC1,7.790941,O=C(Nc1cccc2ccn(CC3CC3)c12)[C@@H]1CCCN1C(=O)C1CCN(C(=O)[C@@H]2Cc3ccccc3CN2)CC1,7.708186
ClCc1ccc(CN2CCC[C@H](CNCCc3c[nH]c4ccccc34)C2)cc1,4.521531,O=C(c1ccc(CCl)cc1)N(CCc1c[nH]c2ccccc12)C[C@H]1CCCNC1,4.823844
Nc1ccc(N2CC(C(=O)NC3CC3)C2)cc1NCC1CCNCC1,6.122248,Nc1cc(N2CC(C(=O)NC3CC3)C2)ccc1NC(=O)C1CCNCC1,6.420842
c1ccc(NCc2ccc3nc(C4CNC4)oc3c2)nc1,7.345446,O=C(Nc1ccccn1)c1ccc2nc(C3CNC3)oc2c1,7.511658
ClCc1ccccc1CN1CCNCC1,3.13517,O=C(c1ccccc1CCl)N1CCNCC1,3.568767
O=C(NC1CC1)c1cccc(-c2nc3ccc(CNc4ccc(Br)cc4)cc3o2)c1,7.483346,O=C(Nc1ccc(Br)cc1)c1ccc2nc(-c3cccc(C(=O)NC4CC4)c3)oc2c1,7.526541
NC1(CNCCc2ccccc2Br)CCC1,2.956995,NC1(C(=O)NCCc2ccccc2Br)CCC1,3.606963
O=C(Nc1cccc(-c2ccc(F)cc2)c1O)C1CCN(Cc2ccccc2CO[C@H]2CN3CCC2CC3)CC1,7.135616,O=C(Nc1cccc(-c2ccc(F)cc2)c1O)C1CCN(C(=O)c2ccccc2CO[C@H]2CN3CCC2CC3)CC1,7.252899
O=C(NCCc1ccccc1)c1ccc(Nc2ccc(-c3ccc(NC[C@@H]4Cc5ccccc5CN4)cc3)cc2)c(F)c1F,6.784526,O=C(NCCc1ccccc1)c1ccc(Nc2ccc(-c3ccc(NC(=O)[C@@H]4Cc5ccccc5CN4)cc3)cc2)c(F)c1F,7.007802
O=C(NCCc1c[nH]c2ccccc12)c1cccc(-c2ccc(NC(=O)C3(NCC4CNC4)CCC3)cc2)c1,7.612194,O=C(NCCc1c[nH]c2ccccc12)c1cccc(-c2ccc(NC(=O)C3(NC(=O)C4CNC4)CCC3)cc2)c1,7.593443
Nc1cc(CNCCc2ccncc2)ccc1O,4.003336,Nc1cc(C(=O)NCCc2ccncc2)ccc1O,4.355921
OB(O)c1ccc(NCc2ccccc2NCC2CNC2)cc1,4.581576,O=C(Nc1ccccc1CNc1ccc(B(O)O)cc1)C1CNC1,5.361934
O=C(Nc1ccnc2ccccc12)c1ccc(NCC2CN(C[C@@H]3Cc4ccccc4CN3)C2)c(NC[C@@H]2Cc3ccccc3CN2)c1,7.551031,O=C(Nc1ccnc2ccccc12)c1ccc(N(CC2CNC2)C(=O)[C@@H]2Cc3ccccc3CN2)c(NC[C@@H]2Cc3ccccc3CN2)c1,6.719563
c1cc2nc(-c3ccc4nc(-c5ccc6nc([C@H]7CCCN7)oc6c5)oc4c3)oc2cc1CNC12CC(C1)C2,7.999084,O=C(NC12CC(C1)C2)c1ccc2nc(-c3ccc4nc(-c5ccc6nc([C@H]7CCCN7)oc6c5)oc4c3)oc2c1,7.561285
Nc1ccc(CN2CCNCC2)cc1NCc1ccc(C=O)cc1,4.46481,Nc1cc(CN2CCNCC2)ccc1NC(=O)c1ccc(C=O)cc1,4.740005
O=C([C@H](Nc1ccc(O)c(NC[C@@H]2Cc3ccccc3CN2)c1)c1ccccc1)N1CC(c2nc3ccccc3o2)C1,7.239147,O=C(Nc1cc(N[C@@H](C(=O)N2CC(c3nc4ccccc4o3)C2)c2ccccc2)ccc1O)[C@@H]1Cc2ccccc2CN1,7.155241
Brc1ccc(NCc2ccc(Cn3nnc(-c4ccc5nc([C@@H]6CCCN6)[nH]c5c4)n3)cc2)cc1,6.987475,O=C(Nc1ccc(Br)cc1)c1ccc(Cn2nnc(-c3ccc4nc([C@@H]5CCCN5)[nH]c4c3)n2)cc1,6.987353
O=C(NCc1cn(Cc2ccc(CNc3ccnc4ccccc34)cc2)c2ccccc12)c1ccc2nc(C3CCNCC3)oc2c1,7.560366,O=C(NCc1cn(Cc2ccc(C(=O)Nc3ccnc4ccccc34)cc2)c2ccccc12)c1ccc2nc(C3CCNCC3)oc2c1,7.651002
Nc1cc(-c2cn(CC3CC3)nn2)ccc1NC[C@@H]1Cc2ccccc2CN1,7.780878,Nc1cc(-c2cn(CC3CC3)nn2)ccc1NC(=O)[C@@H]1Cc2ccccc2CN1,7.695599
N#Cc1ccc(CNc2ccc(-c3ccc(N)cc3)cc2)cn1,5.482292,N#Cc1ccc(C(=O)Nc2ccc(-c3ccc(N)cc3)cc2)cn1,5.879766
C[C@H](NC(=O)C1CCN1Cc1ccc(-c2nc3ccc(-c4nnn(CC5CC5)n4)cc3[nH]2)cc1)c1ccccc1,7.905336,C[C@H](NC(=O)C1CCN1C(=O)c1ccc(-c2nc3ccc(-c4nnn(CC5CC5)n4)cc3[nH]2)cc1)c1ccccc1,7.759949
O=C(O)[C@@H]1Cc2ccccc2CN1Cc1ccccc1-c1ccc(NCc2ccc3nc(C4CNC4)oc3c2)cc1,7.134895,O=C(Nc1ccc(-c2ccccc2CN2Cc3ccccc3C[C@H]2C(=O)O)cc1)c1ccc2nc(C3CNC3)oc2c1,7.117036
O=C(Nc1cccc(-c2ccc3nc(-c4cccc(F)n4)oc3c2)c1)[C@H]1CCCN1C[C@@H]1Cc2ccccc2CN1,7.695985,O=C(Nc1cccc(-c2ccc3nc(-c4cccc(F)n4)oc3c2)c1)[C@H]1CCCN1C(=O)[C@@H]1Cc2ccccc2CN1,7.612833
O=C1CN(C(=O)[C@@H](NC[C@@H]2Cc3ccccc3CN2)c2ccccc2)C1,5.733306,O=C1CN(C(=O)[C@@H](NC(=O)[C@@H]2Cc3ccccc3CN2)c2ccccc2)C1,5.899744
FC(F)(F)c1cncc(Nc2cccc(-c3ccccc3CCNCC3CCN3)c2)c1,6.079598,O=C(NCCc1ccccc1-c1cccc(Nc2cncc(C(F)(F)F)c2)c1)C1CCN1,6.558396
Fc1ncccc1CNc1ccccn1,3.913877,O=C(Nc1ccccn1)c1cccnc1F,4.296283
O=C(Nc1ccnc2ccccc12)c1ccccc1COCC1CN(Cc2ccc3oc(C4CNC4)nc3c2)C1,7.692678,O=C(Nc1ccnc2ccccc12)c1ccccc1COCC1CN(C(=O)c2ccc3oc(C4CNC4)nc3c2)C1,7.680487
Nc1ccccc1CN1CC(c2nc3ccc(CNC4(CNc5cccc6cc[nH]c56)CCC4)cc3o2)C1,6.133682,Nc1ccccc1CN1CC(c2nc3ccc(CNC4(C(=O)Nc5cccc6cc[nH]c56)CCC4)cc3o2)C1,6.880134
c1ccc2c(c1)CN[C@H](CN1CCC[C@@H]1c1nc3ccccc3o1)C2,6.835422,O=C([C@@H]1Cc2ccccc2CN1)N1CCC[C@@H]1c1nc2ccccc2o1,7.051396
Nc1ccccc1CNc1ccc(-c2ccc(NCC3CCN3)cc2)cc1,7.00262,Nc1ccc(-c2ccc(NCc3ccccc3NC(=O)C3CCN3)cc2)cc1,7.064961
O=C(Nc1ccnc2ccccc12)c1cccc(CNc2cccc(-c3ccc(O)c(NCC4CNC4)c3)c2)c1,7.701837,O=C(Nc1ccnc2ccccc12)c1cccc(CNc2cccc(-c3ccc(O)c(NC(=O)C4CNC4)c3)c2)c1,7.695312
Nc1cccc(-c2cc(NCc3ccc(CCl)cc3)[nH]n2)c1,4.78736,Nc1cc(-c2cccc(NC(=O)c3ccc(CCl)cc3)c2)n[nH]1,5.173651
C[C@@H](NCc1ccccc1N)c1ccccc1,3.906758,C[C@@H](NC(=O)c1ccccc1N)c1ccccc1,4.383982
Nc1ccc(N(Cc2ccc3nc([C@@H]4CCCN4)oc3c2)Cc2cn(CC3CC3)c3ccccc23)cc1,7.037459,Nc1ccc(N(Cc2cn(CC3CC3)c3ccccc23)C(=O)c2ccc3nc([C@@H]4CCCN4)oc3c2)cc1,7.092854
c1cncc(-c2ccc3nc(-c4ccc(CNC56CC(C5)C6)cc4)oc3c2)c1,7.68759,O=C(NC12CC(C1)C2)c1ccc(-c2nc3ccc(-c4cccnc4)cc3o2)cc1,7.6802
Nc1cccc(-c2nc(-c3ccc(NCc4ccc5nc([C@@H]6Cc7ccccc7CN6)oc5c4)nc3)cs2)c1,7.31189,Nc1ccc(-c2csc(-c3cccc(NC(=O)c4ccc5nc([C@@H]6Cc7ccccc7CN6)oc5c4)c3)n2)cn1,7.600477
O=C(O)c1ccc(Cn2cc(CCNCc3ccc4oc(C5CNC5)nc4c3)c3ccccc32)cc1,6.884191,O=C(O)c1ccc(Cn2cc(CCNC(=O)c3ccc4oc(C5CNC5)nc4c3)c3ccccc32)cc1,7.103735
N#Cc1ccc(N)c(NC[C@@H](NC(=O)C2CNC2)c2ccccc2)c1,5.563782,N#Cc1ccc(N)c(NC(=O)[C@@H](NC(=O)C2CNC2)c2ccccc2)c1,5.780645
O=C(Nc1nc(F)nc2[nH]cnc12)[C@@H]1CCCN1Cc1ccc(CCl)cc1,5.140969,O=C(Nc1nc(F)nc2[nH]cnc12)[C@@H]1CCCN1C(=O)c1ccc(CCl)cc1,5.405374
N[C@H](Cc1c[nH]c2ccccc12)c1nc2ccc(CNCCc3ccccc3)cc2[nH]1,5.520284,N[C@H](Cc1c[nH]c2ccccc12)c1nc2ccc(C(=O)NCCc3ccccc3)cc2[nH]1,5.692906
O=C(O)c1ccc(O)c(NCc2cccc(-c3nc4ccc(NC5(C(=O)O)CCC5)cc4o3)c2)c1,5.974284,O=C(O)c1ccc(O)c(NC(=O)c2cccc(-c3nc4ccc(NC5(C(=O)O)CCC5)cc4o3)c2)c1,5.977708
OB(O)c1cccc(NCc2ccc3oc(-c4cccc(Br)c4)nc3c2)c1,4.681222,O=C(Nc1cccc(B(O)O)c1)c1ccc2oc(-c3cccc(Br)c3)nc2c1,4.866901
Nc1cc(CNc2n[nH]cc2Br)ccc1NCc1ccc(CCl)cc1,4.64169,Nc1cc(CNc2n[nH]cc2Br)ccc1NC(=O)c1ccc(CCl)cc1,4.878006
c1cc(-c2ccc(NCC3CCN3)cc2)cc(-c2nnnn2CC2CC2)c1,7.882694,O=C(Nc1ccc(-c2cccc(-c3nnnn3CC3CC3)c2)cc1)C1CCN1,7.561018
O=C(O)c1cccc(O)c1NCC1CNC1,3.723325,O=C(O)c1cccc(O)c1NC(=O)C1CNC1,4.591677
COc1ccc(NCc2cccc(F)n2)c(N)c1,3.932917,COc1ccc(N)c(NC(=O)c2cccc(F)n2)c1,3.469692
O=C(Nc1ccccc1O)c1ccc(COCC2CN(Cc3ccc(-c4nnn(CC5CC5)n4)nc3)C2)cc1,7.401331,O=C(Nc1ccccc1O)c1ccc(COCC2CN(C(=O)c3ccc(-c4nnn(CC5CC5)n4)nc3)C2)cc1,7.262588
Cc1cc(Br)cnc1NCc1cccc(C=O)c1,3.533791,Cc1cc(Br)cnc1NC(=O)c1cccc(C=O)c1,3.711092
NCCN1CCN(Cc2ccc(O)c(N)c2)CC1,3.307558,NCCN1CCN(C(=O)c2ccc(O)c(N)c2)CC1,3.820532
c1ccc2c(c1)CCN=C2c1ccccc1NCc1ccc2nc(-c3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1,8.013885,O=C(Nc1ccccc1C1=NCCc2ccccc21)c1ccc2nc(-c3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1,7.459636
O=C(NCCc1c[nH]c2ccccc12)c1cccc2oc(C3CCN3Cc3ccc(CO[C@H]4CN5CCC4CC5)cc3)nc12,7.68302,O=C(NCCc1c[nH]c2ccccc12)c1cccc2oc(C3CCN3C(=O)c3ccc(CO[C@H]4CN5CCC4CC5)cc3)nc12,7.622833
NCCc1ccccc1-c1ccc(NCc2ccc(C=O)cc2)cc1,4.702391,NCCc1ccccc1-c1ccc(NC(=O)c2ccc(C=O)cc2)cc1,5.280888
O=C(Nc1cccc(-c2c[nH]cn2)c1)c1ccccc1NCc1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.472013,O=C(Nc1ccccc1C(=O)Nc1cccc(-c2c[nH]cn2)c1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.542524
Oc1cc(Nc2ccnc3ccccc23)ccc1NCc1ccc(-c2nnn(CC3CC3)n2)nc1,7.205615,O=C(Nc1ccc(Nc2ccnc3ccccc23)cc1O)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.156159
N#Cc1ccc(CNc2ccc(-c3cccc(CNCc4c[nH]c5ccccc45)c3)cc2)cn1,6.501118,N#Cc1ccc(CNc2ccc(-c3cccc(C(=O)NCc4c[nH]c5ccccc45)c3)cc2)cn1,6.808426
O=Cc1cccc(CN2CCNCC2)c1,3.200883,O=Cc1cccc(C(=O)N2CCNCC2)c1,4.117196
N#Cc1ccc(CNCCc2c[nH]c3ccccc23)cn1,4.672553,N#Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cn1,5.050963
Nc1cc(CNc2n[nH]cc2-c2cccc(NCc3ccc(C(=O)NC4CC4)cc3)c2)ccc1O,6.828249,Nc1cc(C(=O)Nc2n[nH]cc2-c2cccc(NCc3ccc(C(=O)NC4CC4)cc3)c2)ccc1O,6.965614
O=C(Nc1cccc2cc[nH]c12)c1ccc2oc([C@@H]3CCCN3Cc3ccc(-c4nnn(CC5CC5)n4)nc3)nc2c1,7.827737,O=C(Nc1cccc2cc[nH]c12)c1ccc2oc([C@@H]3CCCN3C(=O)c3ccc(-c4nnn(CC5CC5)n4)nc3)nc2c1,7.395654
c1ccc2c(c1)CN[C@H](CN1CCC(CNc3ccc(NCc4cn(CC5CC5)c5ccccc45)cc3)CC1)C2,7.745917,O=C(Nc1ccc(NCc2cn(CC3CC3)c3ccccc23)cc1)C1CCN(C[C@@H]2Cc3ccccc3CN2)CC1,7.979582
C[C@H](NCc1ccc(Cn2nnnc2-c2cccc(C(=O)Cn3nnnc3-c3cccc(CBr)c3)c2)cc1)c1ccccc1,5.632392,C[C@H](NC(=O)c1ccc(Cn2nnnc2-c2cccc(C(=O)Cn3nnnc3-c3cccc(CBr)c3)c2)cc1)c1ccccc1,5.623691
COc1cccc(CN(Cc2ccc(NC[C@@H]3Cc4ccccc4CN3)c(O)c2)Cc2ccc3oc(C4CNC4)nc3c2)c1,7.259326,COc1cccc(CN(Cc2ccc(NC[C@@H]3Cc4ccccc4CN3)c(O)c2)C(=O)c2ccc3oc(C4CNC4)nc3c2)c1,7.136742
c1ccc2c(c1)c(CNCc1ccc3nc(C4CNC4)oc3c1)cn2CC1CC1,7.946005,O=C(NCc1cn(CC2CC2)c2ccccc12)c1ccc2nc(C3CNC3)oc2c1,8.271187
C[C@H](NC(=O)c1ccc(NCC2CCN2)c(O)c1)c1ccccc1,6.752382,C[C@H](NC(=O)c1ccc(NC(=O)C2CCN2)c(O)c1)c1ccccc1,6.62359
Brc1ccc2[nH]cc(-c3nc4ccc(-c5cccc(NCC6CCN6)c5)cc4o3)c2c1,7.11457,O=C(Nc1cccc(-c2ccc3nc(-c4c[nH]c5ccc(Br)cc45)oc3c2)c1)C1CCN1,7.294079
O=C(Nc1cc(-c2nnn(CC3CC3)n2)ccc1O)c1ccccc1NCc1ccc2[nH]c(C3CCN3)nc2c1,7.561793,O=C(Nc1ccccc1C(=O)Nc1cc(-c2nnn(CC3CC3)n2)ccc1O)c1ccc2[nH]c(C3CCN3)nc2c1,7.238135
O=C(NC1CC1)c1ccc2nc(-c3cccc(CN[C@@H](C(=O)O)c4ccccc4)c3)oc2c1,6.781803,O=C(NC1CC1)c1ccc2nc(-c3cccc(C(=O)N[C@@H](C(=O)O)c4ccccc4)c3)oc2c1,6.997061
c1ccc2c(c1)CCN=C2c1ccc(NCc2ccc(CNC34CC(C3)C4)cc2)c(NCC2CNC2)c1,7.667396,O=C(Nc1cc(C2=NCCc3ccccc32)ccc1NCc1ccc(CNC23CC(C2)C3)cc1)C1CNC1,7.068902
OB(O)c1cccc(CN[C@@H]2CCCC[C@H]2O)c1,3.04962,O=C(N[C@@H]1CCCC[C@H]1O)c1cccc(B(O)O)c1,3.068123
O=C(O)c1cccc(Nc2cccc(-c3ccc4nc(-c5ccc(CNC67CC(C6)C7)cc5)oc4c3)c2)n1,6.912672,O=C(NC12CC(C1)C2)c1ccc(-c2nc3ccc(-c4cccc(Nc5cccc(C(=O)O)n5)c4)cc3o2)cc1,6.915635
N#Cc1ccc(O)c(NC[C@@H](NCc2ccccc2N)c2ccccc2)c1,4.18441,N#Cc1ccc(O)c(NC[C@@H](NC(=O)c2ccccc2N)c2ccccc2)c1,4.09233
O=C(O)[C@H](Cc1c[nH]c2ccccc12)Nc1ccc(NCc2ccc(CO[C@H]3CN4CCC3CC4)cc2)cc1,6.852699,O=C(Nc1ccc(N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.156459
OB(O)c1cccc(Nc2ccc(NCC3CCN3)cc2)c1,4.786452,O=C(Nc1ccc(Nc2cccc(B(O)O)c2)cc1)C1CCN1,5.067393
O=Cc1cccc(-c2ncccc2NCc2ccc(CCl)cc2)c1,4.480464,O=Cc1cccc(-c2ncccc2NC(=O)c2ccc(CCl)cc2)c1,4.804417
N#Cc1ccc(CN2Cc3ccccc3C[C@H]2CN2CCC2C(=O)O)cn1,4.976568,N#Cc1ccc(C(=O)N2Cc3ccccc3C[C@H]2CN2CCC2C(=O)O)cn1,4.862121
N[C@H](CNc1ccc(-c2cccc(NC(=O)c3ccc4nc([C@@H]5Cc6ccccc6CN5)oc4c3)c2)cc1)c1ccccc1,7.752036,N[C@H](C(=O)Nc1ccc(-c2cccc(NC(=O)c3ccc4nc([C@@H]5Cc6ccccc6CN5)oc4c3)c2)cc1)c1ccccc1,8.067611
c1ccc2c(CCNCc3ccc(-c4nnn(CC5CC5)n4)nc3)c[nH]c2c1,7.393774,O=C(NCCc1c[nH]c2ccccc12)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.465337
Nc1ccc(CN(CC2CCN2)c2cccc(-c3ccc(NCc4nc5ccccc5[nH]4)cc3)c2)cc1O,6.290594,Nc1ccc(C(=O)N(CC2CCN2)c2cccc(-c3ccc(NCc4nc5ccccc5[nH]4)cc3)c2)cc1O,6.46114
CC(=O)c1cccc(-c2ccc(N)c(NCc3ccccc3NCc3ccc(N)c(N)c3)c2)c1,5.196389,CC(=O)c1cccc(-c2ccc(N)c(NCc3ccccc3NC(=O)c3ccc(N)c(N)c3)c2)c1,5.444596
Nc1ccc(CNc2n[nH]cc2Nc2cccc(-c3ccc(NC(=O)C4CNC4)cc3)c2)cc1N,6.698551,Nc1ccc(C(=O)Nc2n[nH]cc2Nc2cccc(-c3ccc(NC(=O)C4CNC4)cc3)c2)cc1N,6.929862
Brc1ccc2oc(-c3cnccc3NCc3ccc(-c4nnn(CC5CC5)n4)nc3)nc2c1,7.303208,O=C(Nc1ccncc1-c1nc2cc(Br)ccc2o1)c1ccc(-c2nnn(CC3CC3)n2)nc1,6.951461
c1ccc(-c2ccc(NCc3cccc4oc(C5CCN5)nc34)cc2)c(CCNCC2CCN2)c1,7.641741,O=C(NCCc1ccccc1-c1ccc(NCc2cccc3oc(C4CCN4)nc23)cc1)C1CCN1,7.853458
N#Cc1ccc(CNc2cccc(-c3cc(NCc4ccc(-c5nnn(CC6CC6)n5)nc4)[nH]n3)c2)cn1,7.776452,N#Cc1ccc(C(=O)Nc2cccc(-c3cc(NCc4ccc(-c5nnn(CC6CC6)n5)nc4)[nH]n3)c2)cn1,7.844408
COc1ccccc1CNC(=O)C1CCN(Cc2ccc3oc(C4CNC4)nc3c2)CC1,7.556688,COc1ccccc1CNC(=O)C1CCN(C(=O)c2ccc3oc(C4CNC4)nc3c2)CC1,7.291254
O=C(O)c1cccc(-c2nc3ccc(-c4cccc(NCC5CCN5)c4)cc3o2)c1,7.080382,O=C(O)c1cccc(-c2nc3ccc(-c4cccc(NC(=O)C5CCN5)c4)cc3o2)c1,7.257023
Nc1cc(C(F)(F)F)ccc1NCC1CNC1,4.908587,Nc1cc(C(F)(F)F)ccc1NC(=O)C1CNC1,5.809779
O=C(Nc1cccc2cc[nH]c12)N1CC(CNc2cccc(B(O)O)c2)C1,4.332533,O=C(Nc1cccc(B(O)O)c1)C1CN(C(=O)Nc2cccc3cc[nH]c23)C1,5.052763
c1ccc2c(CCNCc3ccc(Cn4cc(CNCC5CNC5)nn4)cc3)c[nH]c2c1,6.121478,O=C(NCc1cn(Cc2ccc(CNCCc3c[nH]c4ccccc34)cc2)nn1)C1CNC1,7.353824
Nc1ccccc1-c1nc2cc(CNc3ccc(NCCc4c[nH]c5ccccc45)cc3NC[C@@H]3Cc4ccccc4CN3)ccc2o1,6.932456,Nc1cc(NCCc2c[nH]c3ccccc23)ccc1NCc1ccc2oc(-c3ccccc3NC(=O)[C@@H]3Cc4ccccc4CN3)nc2c1,7.115622
